AppURL ,RefCommitID,PrevCommitID,isAfterRefacotring
https://github.com/christophd/citrus,0c35e381af5877fbd1611369a95901dadf6a3973,5fa95c9b43129b4802d657e5e0d01ad0250ab69f,No
https://github.com/korpling/ANNIS,137aaa90e5cd2cafc955f56a0f597050156b935b,137aaa90e5cd2cafc955f56a0f597050156b935b,Yes
https://github.com/apache/cxf,37fa0f860fb9cea02de8a792567e76ff2dc6627e,37fa0f860fb9cea02de8a792567e76ff2dc6627e,Yes
https://github.com/SmartITEngineering/smart-cms,f5de8af809a304980838c6b30f95d1122312c5b2,f5de8af809a304980838c6b30f95d1122312c5b2,Yes
https://github.com/filip26/api-machine,6dba3f27e0de8f3ad178b67afee2fbaa2ad2b12c,b9e7f303d6aaeb24c6948b349706b2b703a1a010,No
https://github.com/cpesch/RouteConverter,4722bcc8994acaabc8fb43808bcd452fa13545af,403ceb5b4ee469ef8f7a3447900d778fab84b82b,No
https://github.com/SonarCommunity/sonar-php,f253ff631c60c76c6827aa61c8254896775bb665,f253ff631c60c76c6827aa61c8254896775bb665,Yes
https://github.com/md-5/SpecialSource,132584eda4f0860c9d14f4c142e684a027a128b8,132584eda4f0860c9d14f4c142e684a027a128b8,Yes
https://github.com/HUSACCT/HUSACCT,228a9df59df8a9503d3012dc77ca8affaaf87cba,228a9df59df8a9503d3012dc77ca8affaaf87cba,Yes
https://github.com/forge/core,e9390e516e107436f91228d2338e6e2baf6aa310,4f61cf475c565481785364d4c3bf76d2eb0b9c94,No
https://github.com/kirkch/SandboxMosaic,dccd52aa21ba4f960c58da21abdd29d1b085848b,85a2aa60887619a48c0c25f958f692b9cf535769,No
https://github.com/infinispan/infinispan,c2dfe5d527baa509a8eb0f9d9ba434b96a3bdc50,3a016cc401ce35db3dd62e81bd11d4bade7d7c84,No
https://github.com/apache/roller,765335c09a8f0497ee5a2092d8c535d008f58cf6,765335c09a8f0497ee5a2092d8c535d008f58cf6,Yes
https://github.com/OpenNMS/opennms,280f0bc3e3d403f8bb3307bf814d6a795f9c24a2,d96476fd2182732a3c7309859c61e6fc4d44539b,No
https://github.com/dana-i2cat/opennaas,392147b4e6a81f45c863b8f4c6760223b199384c,5ae1180fe7d54966e98f9c520b5861a72ecf4328,No
