AppURL,RefCommitID,Quality Attribute,Refactoring
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Extract Method	"
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Extract Method	"
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Rename Method	"
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Move Method	"
https://github.com/shevek/spring-rich-client,08df27b22679d95c532b2e1ef082035f2e925e56,complexity,"Move Method	"
https://github.com/eclipse/bpmn2-modeler,09202c0d82be02bf5979c2cd627acdd8d5b709da,composition,"Extract Method	"
https://github.com/SonarCommunity/sonar-javascript,094adc5b7b2a7d1e2406b5ceb6d81b85246e1120,complexity,"Extract Method	"
https://github.com/Benoker/DockingFrames,0976cda3d786eca49d7630d4f3c66219f5b9bff9,abstraction,"Move Method	"
https://github.com/Benoker/DockingFrames,0976cda3d786eca49d7630d4f3c66219f5b9bff9,abstraction,"Move Method	"
https://github.com/Benoker/DockingFrames,0976cda3d786eca49d7630d4f3c66219f5b9bff9,abstraction,Move Method
