CommitID,Commit Message
909baee689b95fba8454645ee7cf0176481a481d,Moved file system abstraction classes to new package.
90b1463d7a09aed8fc15dddc1727e49fc4a58e62,Uses toolbar for help icon + fixed image size of 200x150
90ed63e9e1ece750a308751ad7e8d3dfc99cdb9d,"Revert ""[MIFOS-4052] removed original loan schedule and fees inheritance"""
90fdc2aecacdd33cf762408a3668511d46d7d22f,=- created new abstraction IDegreeModuleToEvaluate: represents A DegreeModule to enrol or an enrolment in one CurriculumModule. - EnrolmentContext has A list of IDegreeModuleToEvaluate instead of DegreeModuleToEnrol
9153dd4359b49143e1ebe9047470b1224cf6fdad,The size of a CDockable can now be locked while its SplitDockStation-parent is resized.
916b856e972f99be449802d106505234b90bebc1,DATAMONGO-899 - Polished API of new index creation abstractions.
917da86e62b2e501bdb71b3fba045567d26f21dc,o Added some more unit tests for all getRelationships methods premutations o Fixed bug in IntArray composing new array when size was 1 and that element    should be removed  
918328d81670ffe33b1c8d336a8256c7b2f7a79a,Loosing the coupling
91ad79fb49bc9a2b5b247105acaafdf27482d1a0,"Scene2d refactoring + more. [added] WidgetGroup, a Group that does Layout. [updated] Layout, added pack, invalidateHierarchy, and validate. [fixed] Group lastTouchedChild. [fixed] Stack layout. [updated] LwjglFrame, setVisible called automatically. [fixed] LwjglCanvas cursor. [fixed] Warnigns, javadocs. [fixed] TextureRegion size float rounding. [updated] TableLayout pref size calculation. [fixed] TextField cursor blink when clicked."
91e8fb4d3cb8871375db25145fcc19eb04a38921,Add record size to the logging statement
92000571a779c912f9d2bbe1c98caf331818d15b,"368993 - Label with size hint {0, 0} layouted to {64, 64}"
92079450f719c44f0e09c5389ddd70618d518f87,Use UML activity start and end of coupling topology.
924dd1f0bd450ed7114ce4cca492170a2da59795,Created abstraction for markers supported views. Refactored ProblemsView
928d29ff4af8642581c70e03ed91df5e99c51709,Major refactoring to the server-side bus architecture. Introduced a new layer of abstraction that separates knowledge about the transport and its behavior from the MessageQueue implementation. It also lays the ground-work for abstracting the difference between synchronous and asynchronous IO.
93059cb3fe026e3fcec31a7e10d2ca5531e88c35,rename decomposition impl namespaces
9306077dc09579e77e8cae1eb99ffad12836d9b1,Try reducing size of MainFrame.java - extracted tree code into new class
9338640f27a3f1b43f704af23d76ae6a87a2e311,Set default tray icon size which caused Tomighty to crash on start under MacOSX 10.6.8 (Lion 10.7) (issue #41)
93433bb730958788452a238ce8e2adcec28af640,adjust remove bar size with dip some refactoring (method names / extract)
935f499cb48f96d29e4395d09458d86b9f80bc9a,[removed] pref size fields from Widget. [updated] widgets to compute pref size outside of layout. [added] min and max sizes to Layout.
93746873428ae649113d50b8b566aad91083ed5d,ISIS-117: Adding more tests to check polymorphism support. Not yet enabled (it would fail!).
9379340234c146b8e7ebfafe1b03ff3e8fd06a2e,BLC-139 - Refactor StructuredContentType - Changed Structured Content to intoduce an abstraction from content type to content template. - Updated annotations on page template and sc type to better display in the admin.
93a6a3867dad9c911c4300f50555cc07cef048b6,"MAHOUT-939: Add in ability to alter pool size and thread count, mark ASF email classification examples as experimental"
93a90db3ff70c528cdccbb65a5f1b5f77efd9456,"partial fix for issue378 - memory issues when recycling bitmaps. - bitmaps allocated by the rendertheme are now recycled - bitmaps are only reallocated if the size changes (with read/write lock) - canvas is nulled out and reallocated after recycling bitmaps, see https://code.google.com/p/android/issues/detail?id=8488 This still does not fully address all memory issues that mostly afflict Android versions < 3.0 where bitmaps are allocacted outside the GC controlled storage."
93c646f4dd020d911e962c618cb212dd1601a5f4,"Much nicer demo with box component, size and align"
93d4d5393e770b48deddb869ebbbdbac7c2de1a1,Variable data size for nodes and links
940e86e2fed670c78ddd745481d03db7b9433777,Implemented db.getSize() that returns the database's size in bytes.
9428912a16fb6f5e8b10dc393ace7e60d169005c,Refactor ArrayEvent constructors so that a byte array of max size is not created by default.
942d12b1b22ad12a7c7fa2ced67a2fb430bca128,"JBEHAVE-492: Updated annotation builders to use steps factory by default.  Behaviour controlled by @UsingEmbedder(stepsFactory=[true|false]) flag.  Added CompositeStepsFactory to allow composition of steps factories, as typically used by DI containers."
94435e708d2109c4af5c769fc891bf3eac55cda3,"major abstraction refactor, log4j, and selfish topology added"
94685356ec4f57c81135c647b0f9d78ce4309073,"Script Editor: set tab size to 4 for Python, 8 otherwise by default"
946cb89ee50a430e22b03ccc7f46e3dd093076f9,Some better testing of performance and size when using KryoWrapper in Hazelcast.
947d8180d80edc4d74f608ddc4b03d40a27dfd26,Added repository field encapsulation
949d147920a8a45fcdb720e96c6544fc04194900,fixing bugs in KolichChecksum and also added max size on copies in the associated stream copiers
94b6ddd2888743c2dfb616a232caedfcfc928002, * Modify writer so we write tiles of the same size (cf. spec)  * Modify test accordingly.  * Add controls to avoid division by 0. (close #4764)
94e5fd5e30966005c4759ab0dcc0a843666a9773,Support for sample entities adds unnecessary complexity to domain. Always return null.
9518a6722827c644db4477c8b130f68b8e07a122,"Issue 130, Issue 129: revised compute abstraction to be more resource oriented.  added GET to ant"
952372992d15548a3ad2cc80fe6a985b9d36d11f,Remove Quiescent search to reduce complexity
954951e56dd688aa41d7240dc388d5a210dbbbd1,Renamed InterfaceConvention to InterfaceInheritanceConvention
9549f876736f5fea9de70f6d01ccb6607a4f7c88,Refactor LU decomposition results
9557a3917df0ae39d0fcd8ace8e4b5b8088764b7,various stuff including more on composition
95672d3cbe3a735e9cc5d6c326f71b5023266078,DepthOfInheritanceTree
95859f8b4df21da5f95b508178c8737dfd56033c,Move towards better mojo inheritance (provided by new plugin)
958e4c64b374e0001e33fcd0f57f42783ab68222,"updates to ObjectIdentifier API, and addition of an ObjectIdentifierMint which will be responsible for ensuring that ObjectIdentifiers are created properly, and also with the job of insulating the user from the DAO abstraction where necessary.  There is also improved generalisation of identifier resolution so that a single call to IdentifierFactory.resolve() will attempt to generate a DSpaceIdentifier from the given string using a number of methods.  Pass to this canonical forms, or url segments, and it will attempt to generate a valid object identifier."
95a32d9bf8919292383c8dc854341957f193ea5c,Expanded linear/decomposition package to use more interfaces and breaking up the implementations. Removed HessenbergDecomposition as its own class.
95ae05835366dd50fd643589d884b434657c914c,=- accounted for changed inheritance - Renamed action method more stringent
9600918f2b6ac6cc72a6a2fc6b60b06c2e98e46b,"if idle pool reaches threshold, pool size is incremented"
96266fde0473d5861b6567a4675039982a6f1715,[CORE-WEBUI] Image was to big in web ui. Refactoring all downloading system to download only once images and get them it correct size (not too big).
9627473f726d7072c1e144cc70c7d3ecdf1978d2,Decomposition and moving RESTful-like bot tests + template of new RESTful-like bot test added
96543319ae256a4076f437de9fee3fa4dacb84b0,XRENDERING-192: Reduce xdom+xml/current markup size First set of improvements: * no element for null parameter * shorter block element (<document>) * shorter serialization of simple type unique parameters (<word>word</word>)
96578f517cf9f1105ef112a2ba54c9615f268e41,"add log4j, validate size of file"
9697e0f5084b5de38ea2a083a6c494229563c1a6,Added some tests for Eigen Decomposition
969cfafa867d751b397f9f27178ac04f7fe63946,Fix quality flaw: reduce complexity by method
96a2915fb57f34e558c9a207960a1c6299b5ef18,"Various fixes including refactoring CF console to define console stream content in a new abstraction, handling errors for each to prevent failures in any one streaming operation to affect other log streaming. This refactoring will also be used to stream staging logs to the console on application start up. Fixed various timing issues, cleaned up code with unnecessary operations, fixed 400 Bad Request error when checking for app instance stats. Fixed issue where login failure was not correctly being detected as the exceptions were wrapped in a CoreException. Also fixed error where console output stream were not being closed when an application was stopped."
96ae8d04d10554c0eb840f38770d766381aef855,Fix argument size @bug W-2935948@
96c2af64c05182e71d72eeca9f2f6faa7004a3b6,Single port partitioned operator abstraction.
96d3ca725b3cdbf8cb0a4016372546c1fadf4a19,Implements file size limit and cooldown for image download
96d79054dc340add8f00380e6c8301c8f611fb3d,"In org.apache.commons.math3.linear.SymmLQ.State, created   - boolean bEqualsNullVector()   - boolean betaIsZero() to improve data encapsulation (see MATH-761)."
970bea33feee03e93e707f6f6710b0f72a63579c,Fixing size and toByteArray methods in the AndResultSet.
972caacf492b2156a7b77cf5cb6873eb0fe29438,[ANA-76] Testing SV decomposition more thoroughly
977233fb55f6dcd0a40f54a81d3bb77b63099de5,An enhancement is made for smart cache. In orignal implement one smart cache will cache a specified amount rows in memory. The enhancement make one smart cache cache rows using a specified size memory.
97771cac412944ce96affdf6bad53b11bde2adcb,=- Remove unneeded code - improve precision of classpath hash (was previously only converting the Long values for date and size to A byte)
977c08c6d0b3ecfa764a73926aa6dcda0caf0af7,"Decoupling from HttpTester, Introducing InProcResponse"
97b164ac3892991f23fe8a02581ef30336cf5909,HBASE-16451 Procedure v2 - Test WAL protobuf entry size limit
97c703f0bde1213f028e4977959c3fad4d636a2c,Better hsearch inheritance tests
97d1750890f3501304547927c0f97e4cda5a4e7f,TEIID-1676 TEIID-1667 changing base aggregate planning to use an symbolic planning form.  beginnings of window function support.  fix for cardinality dependent aggregate decomposition
97d4cfb83a9b256a8d33c87cd5ca21a9aee04754,"Collapsed the SMACK/Neo4j abstraction, InvocationRequests now have database and other stuff as direct attributes."
97f27642b297ede79fe5530d9bf2ae99fda38dd6,"core,webadmin: Enable virtual drive size extension"
9816814a96486ad4c1b369dc08fc95b45988896d,Added a more robust conversion aspect to the abstraction layer.
983523cf73bc85cce6282cb5aa78b60f6bcd959f,give the chance to tune RAM buffer size + some tuning docs
984e1ff8d3c2c788fb4bcc85b24dc3b08270aace,SONAR-249 decrease complexity
9853e1ba0c5fad772c483207d57e01df5ec2c85b,Added setters allowing to change the step size control parameters of adaptive step size ODE integrators
9857f41d9a4e99df58c71ea01e20178d18e03eb1,CLOUDSTACK-9298: Add @MappedSuperClass support for persistence inheritance
9875b165babf6f2adfe9a99553407a42c05f823e,* Abstract our custom action bar implementation to be a standalone widget. This affords us the ability to use it for both the action bar and an action mode at the same time. It also would allow someone to use the widget without fully utilizing the automatic action bar abstraction. * Rework themes to mimic those of the Android 3.0+ native themes except as Theme.Sherlock and Theme.Sherlock.Light. These automatically inherit from the appropriate parent themes based on platform.
98a3bd11c780f338f12c66e1d9cd2b3556d3d8ee,rewrote encapsulation parser
98c9175c18daf1bed6b2d21a3712cc146c9b8917,"Testcase that verifies the basic inheritance we have for @LocalClient.  Subclasses are not scanned for annotations, but subclasses can call 'context.bind(""inject"", this)' witout issues.  The meta-data of the parent class will be found and its injection will occur on the subclass."
98ca0091d9c119ea8a3f2cf21ab4db0de2a77c9b,TEZ-597. Broadcast Input should use the compressed size when creating an On-Disk IFile reader. (sseth)
98ea5c9b7ae6812a2742f3b69de243c3dfccebf9,Added Behavioural patterns for IA. Had to refactor Actions. Fixed a bug in SkyDomeRenderTask where no size was given when loading uniforms. Other minor fixes.
